bucket_range,min_ate_in_bin,max_ate_in_bin,min_length,best_sequence,count
"(4.023, 4.0232]",4.023021490798655,4.023236901683613,3,"(('bin_equal_frequency_2', 'x3'), ('IQR', 'x4'), ('zscore_filter_3', 'x5'))",6
"(4.0232, 4.0235]",4.023262491690387,4.0234671187855335,3,"(('bin_equal_frequency_2', 'x1'), ('IQR', 'x4'), ('zscore_filter_3', 'x5'))",29
"(4.0235, 4.0238]",4.02374683450356,4.0237537329194355,3,"(('bin_equal_width_10', 'x1'), ('IQR', 'x4'), ('zscore_filter_3', 'x5'))",2
"(4.0238, 4.0241]",4.023933301454691,4.0240208622940745,3,"(('norm_log', 'x1'), ('IQR', 'x4'), ('zscore_filter_3', 'x5'))",3
"(4.0241, 4.0243]",4.02417601001967,4.024218461476667,3,"(('IQR', 'x4'), ('bin_equal_frequency_10', 'x1'), ('zscore_filter_3', 'x5'))",2
"(4.0243, 4.0246]",4.024361861450349,4.024555447840554,3,"(('bin_equal_frequency_5', 'x1'), ('IQR', 'x4'), ('zscore_filter_3', 'x5'))",4
"(4.0246, 4.0249]",4.024631954389279,4.024808006442649,3,"(('bin_equal_frequency_10', 'x1'), ('IQR', 'x4'), ('zscore_filter_3', 'x5'))",5
"(4.0249, 4.0252]",4.0249477302157795,4.024961444188784,3,"(('bin_equal_width_2', 'x1'), ('IQR', 'x4'), ('zscore_filter_3', 'x6'))",2
"(4.0252, 4.0254]",4.025194234398797,4.025307170841573,3,"(('bin_equal_frequency_5', 'x2'), ('IQR', 'x4'), ('zscore_filter_3', 'x5'))",2
"(4.026, 4.0263]",4.026034655310294,4.026034655310294,3,"(('bin_equal_width_2', 'x2'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",1
"(4.0263, 4.0265]",4.0263073011852555,4.0263073011852555,3,"(('IQR', 'x4'), ('zscore_filter_3', 'x5'), ('bin_equal_width_10', 'x6'))",1
"(4.0265, 4.0268]",4.026642072176028,4.026642072176028,3,"(('IQR', 'x2'), ('bin_equal_width_2', 'x1'), ('isolationForest', 'x1'))",1
"(4.0268, 4.0271]",4.0268312868766225,4.026884676124429,3,"(('bin_equal_width_2', 'x1'), ('IQR', 'x4'), ('zscore_filter_3', 'x5'))",2
"(4.0274, 4.0276]",4.027417853883179,4.027417853883179,3,"(('bin_equal_width_5', 'x2'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",1
"(4.0276, 4.0279]",4.02780344068952,4.02780344068952,4,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_2', 'x2'), ('IQR', 'x4'), ('zscore_filter_3', 'x5'))",1
"(4.0279, 4.0282]",4.027962561338197,4.028015121061172,3,"(('IQR', 'x4'), ('zscore_filter_3', 'x6'), ('bin_equal_width_10', 'x6'))",2
"(4.0285, 4.0287]",4.028460901756536,4.028579328932494,3,"(('bin_equal_width_5', 'x1'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",2
"(4.0287, 4.029]",4.028969108051228,4.028969108051228,3,"(('IQR', 'x2'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",1
"(4.029, 4.0293]",4.02904002163458,4.029121126993427,3,"(('bin_equal_width_2', 'x5'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",2
"(4.0293, 4.0296]",4.029340958002343,4.029340958002343,3,"(('isolationForest', 'x1'), ('IQR', 'x2'), ('IQR', 'x5'))",1
"(4.0298, 4.0301]",4.029871640652961,4.029890373791854,4,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_5', 'x2'), ('IQR', 'x4'), ('zscore_filter_3', 'x5'))",2
"(4.0301, 4.0304]",4.030125896643011,4.030373145759134,3,"(('bin_equal_frequency_2', 'x2'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",4
"(4.0307, 4.0309]",4.030838610682864,4.030838610682864,3,"(('bin_equal_width_10', 'x3'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",1
"(4.0309, 4.0312]",4.031022182976126,4.031143773298998,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",3
"(4.0312, 4.0315]",4.031329917291221,4.031402912317429,3,"(('zscore_filter_3', 'x2'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",5
"(4.0315, 4.0317]",4.031492190283562,4.03167774682776,2,"(('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",61
"(4.0317, 4.032]",4.031768341397709,4.031971065038792,3,"(('winsorize', 'x1'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",4
"(4.0326, 4.0328]",4.032587341637414,4.032676522463001,3,"(('norm_log', 'x2'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",2
"(4.0328, 4.0331]",4.032878321018279,4.032966661539247,3,"(('zscore_clip_3', 'x2'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",3
"(4.0331, 4.0334]",4.033147522300376,4.033147522300376,3,"(('norm_log', 'x1'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",1
"(4.0334, 4.0337]",4.033585746169423,4.033616665020095,3,"(('bin_equal_width_10', 'x1'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",4
"(4.0337, 4.0339]",4.033811239813469,4.033811239813469,3,"(('bin_equal_frequency_10', 'x5'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",1
"(4.0339, 4.0342]",4.0339998819765555,4.0339998819765555,4,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_2', 'x2'), ('norm_log', 'x5'), ('isolationForest', 'x1'))",1
"(4.0342, 4.0345]",4.03425376676515,4.03444613618341,3,"(('bin_equal_frequency_10', 'x1'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",2
"(4.0345, 4.0348]",4.03454044337539,4.034723560913854,3,"(('bin_equal_frequency_2', 'x5'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",4
"(4.0348, 4.035]",4.0348349214363886,4.0348647743879775,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",28
"(4.035, 4.0353]",4.035093374843075,4.035093374843075,3,"(('IQR', 'x4'), ('zscore_filter_3', 'x5'), ('bin_equal_width_5', 'x6'))",1
"(4.0356, 4.0359]",4.035589746766231,4.035589746766231,3,"(('IQR', 'x5'), ('IQR', 'x4'), ('bin_equal_width_2', 'x6'))",1
"(4.0361, 4.0364]",4.036372888489775,4.036372888489775,4,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_width_2', 'x2'), ('bin_equal_frequency_2', 'x6'), ('isolationForest', 'x1'))",1
"(4.0364, 4.0367]",4.036577227560579,4.036577227560579,3,"(('isolationForest', 'x1'), ('IQR', 'x5'), ('IQR', 'x2'))",1
"(4.0375, 4.0378]",4.037541595547197,4.037541595547197,3,"(('IQR', 'x4'), ('zscore_filter_3', 'x6'), ('bin_equal_frequency_2', 'x6'))",1
"(4.0378, 4.0381]",4.037816446905613,4.037816446905613,4,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_2', 'x2'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",1
"(4.0383, 4.0386]",4.03842629498683,4.03842629498683,4,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_5', 'x2'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",1
"(4.0386, 4.0389]",4.038837440188371,4.038837440188371,3,"(('norm_log', 'x4'), ('isolationForest', 'x1'), ('IQR', 'x5'))",1
"(4.0394, 4.0397]",4.0396332784050575,4.0396332784050575,3,"(('IQR', 'x5'), ('bin_equal_frequency_2', 'x6'), ('IQR', 'x4'))",1
"(4.0397, 4.04]",4.039877868457956,4.039961703600878,3,"(('zscore_filter_3', 'x2'), ('bin_equal_width_10', 'x3'), ('isolationForest', 'x1'))",2
"(4.04, 4.0403]",4.040086681147399,4.040086681147399,3,"(('bin_equal_width_5', 'x3'), ('norm_log', 'x3'), ('IQR', 'x3'))",1
"(4.0405, 4.0408]",4.040718689263449,4.040718689263449,3,"(('norm_log', 'x5'), ('bin_equal_frequency_10', 'x6'), ('isolationForest', 'x1'))",1
"(4.0408, 4.0411]",4.041046202826523,4.041046202826523,3,"(('IQR', 'x4'), ('zscore_filter_3', 'x5'), ('bin_equal_frequency_2', 'x6'))",1
"(4.0413, 4.0416]",4.041434861334689,4.041434861334689,3,"(('IQR', 'x4'), ('zscore_filter_3', 'x5'), ('zscore_filter_3', 'x6'))",1
"(4.0422, 4.0424]",4.042290511079134,4.042290511079134,3,"(('norm_log', 'x6'), ('isolationForest', 'x1'), ('IQR', 'x5'))",1
"(4.043, 4.0433]",4.043092356479174,4.043174902935867,3,"(('zscore_filter_3', 'x2'), ('bin_equal_width_5', 'x1'), ('isolationForest', 'x1'))",2
"(4.0438, 4.0441]",4.0439187099445775,4.0439187099445775,3,"(('IQR', 'x4'), ('bin_equal_width_10', 'x5'), ('IQR', 'x5'))",1
"(4.0444, 4.0446]",4.044368039977866,4.04437707971543,3,"(('IQR', 'x4'), ('zscore_filter_3', 'x6'), ('bin_equal_width_2', 'x6'))",2
"(4.0449, 4.0452]",4.044924237593174,4.044935766864872,3,"(('norm_log', 'x4'), ('bin_equal_frequency_10', 'x6'), ('isolationForest', 'x1'))",2
"(4.0457, 4.046]",4.045797396761674,4.045797396761674,3,"(('winsorize', 'x2'), ('bin_equal_frequency_10', 'x6'), ('isolationForest', 'x1'))",1
"(4.046, 4.0463]",4.04614628609359,4.04614628609359,3,"(('IQR', 'x4'), ('zscore_filter_3', 'x5'), ('bin_equal_width_2', 'x6'))",1
"(4.0468, 4.0471]",4.046870235455169,4.046879968521776,3,"(('bin_equal_width_5', 'x1'), ('IQR', 'x5'), ('isolationForest', 'x1'))",3
"(4.0471, 4.0474]",4.047143627407166,4.047143627407166,3,"(('zscore_clip_3', 'x5'), ('IQR', 'x5'), ('isolationForest', 'x1'))",1
"(4.0479, 4.0482]",4.0480162367988415,4.048125359612042,3,"(('zscore_filter_3', 'x2'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x3'))",2
"(4.0485, 4.0488]",4.048624092130656,4.048624092130656,3,"(('isolationForest', 'x1'), ('zscore_clip_3', 'x5'), ('IQR', 'x5'))",1
"(4.049, 4.0493]",4.049061382740558,4.049227187843243,3,"(('winsorize', 'x1'), ('zscore_filter_3', 'x2'), ('isolationForest', 'x1'))",2
"(4.0493, 4.0496]",4.049401836251091,4.0495519481886655,3,"(('norm_log', 'x4'), ('bin_equal_frequency_5', 'x6'), ('isolationForest', 'x1'))",2
"(4.0496, 4.0499]",4.049633336379751,4.049633336379751,3,"(('isolationForest', 'x1'), ('IQR', 'x2'), ('bin_equal_width_2', 'x3'))",1
"(4.0501, 4.0504]",4.050331693102901,4.050331693102901,3,"(('norm_log', 'x6'), ('isolationForest', 'x1'), ('zscore_filter_3', 'x2'))",1
"(4.0509, 4.0512]",4.051088210177534,4.051137231688666,3,"(('norm_log', 'x6'), ('isolationForest', 'x1'), ('IQR', 'x2'))",2
"(4.052, 4.0523]",4.052077786470172,4.052077786470172,3,"(('bin_equal_width_2', 'x2'), ('bin_equal_width_2', 'x3'), ('isolationForest', 'x1'))",1
"(4.0523, 4.0526]",4.052545970644078,4.052545970644078,3,"(('norm_log', 'x6'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x3'))",1
"(4.0526, 4.0529]",4.052623905473651,4.052846000858418,3,"(('winsorize', 'x3'), ('norm_log', 'x5'), ('isolationForest', 'x1'))",2
"(4.0529, 4.0531]",4.052950709407867,4.052950709407867,3,"(('isolationForest', 'x1'), ('IQR', 'x2'), ('bin_equal_width_2', 'x5'))",1
"(4.0531, 4.0534]",4.053200820006781,4.0533668594832255,3,"(('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x1'), ('IQR', 'x2'))",2
"(4.054, 4.0542]",4.054043295687866,4.054100326331104,3,"(('isolationForest', 'x1'), ('bin_equal_width_2', 'x1'), ('IQR', 'x2'))",2
"(4.0542, 4.0545]",4.05426030301087,4.05426030301087,4,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_width_2', 'x2'), ('winsorize', 'x6'), ('isolationForest', 'x1'))",1
"(4.0545, 4.0548]",4.054690810073536,4.054690810073536,3,"(('bin_equal_frequency_2', 'x2'), ('bin_equal_width_10', 'x6'), ('isolationForest', 'x1'))",1
"(4.0551, 4.0553]",4.0552622419403095,4.0553076416782625,3,"(('winsorize', 'x3'), ('bin_equal_frequency_2', 'x4'), ('isolationForest', 'x1'))",2
"(4.0553, 4.0556]",4.055382515998284,4.055492538925712,3,"(('bin_equal_frequency_10', 'x6'), ('isolationForest', 'x1'), ('IQR', 'x2'))",2
"(4.0556, 4.0559]",4.055731951916565,4.055871125439038,3,"(('bin_equal_width_5', 'x1'), ('zscore_filter_3', 'x2'), ('isolationForest', 'x1'))",3
"(4.0559, 4.0562]",4.055886284480495,4.055976845831617,3,"(('isolationForest', 'x1'), ('IQR', 'x2'), ('bin_equal_frequency_2', 'x1'))",2
"(4.0562, 4.0564]",4.056186739665002,4.056366675451556,3,"(('isolationForest', 'x1'), ('IQR', 'x2'), ('bin_equal_frequency_5', 'x1'))",3
"(4.0564, 4.0567]",4.056449519064657,4.056449519064657,3,"(('norm_log', 'x4'), ('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x1'))",1
"(4.057, 4.0573]",4.056984748300511,4.057219049471011,3,"(('isolationForest', 'x1'), ('IQR', 'x2'), ('zscore_filter_3', 'x3'))",6
"(4.0573, 4.0575]",4.057305862155379,4.057488237581657,3,"(('isolationForest', 'x1'), ('zscore_filter_3', 'x2'), ('IQR', 'x5'))",7
"(4.0575, 4.0578]",4.057606244420158,4.057777836898995,3,"(('isolationForest', 'x1'), ('bin_equal_width_5', 'x1'), ('IQR', 'x2'))",4
"(4.0578, 4.0581]",4.057893626317723,4.0579158237888215,3,"(('zscore_filter_3', 'x2'), ('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x1'))",2
"(4.0581, 4.0584]",4.058137414133984,4.058137414133984,4,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_2', 'x2'), ('bin_equal_frequency_10', 'x5'), ('isolationForest', 'x1'))",1
"(4.0584, 4.0586]",4.058409673074827,4.058557712187366,3,"(('isolationForest', 'x1'), ('IQR', 'x2'), ('norm_log', 'x6'))",6
"(4.0586, 4.0589]",4.058784879998387,4.05886068870171,3,"(('isolationForest', 'x1'), ('IQR', 'x2'), ('bin_equal_frequency_10', 'x1'))",2
"(4.0589, 4.0592]",4.058963561288021,4.059124522511019,3,"(('winsorize', 'x3'), ('bin_equal_frequency_10', 'x6'), ('isolationForest', 'x1'))",4
"(4.0592, 4.0595]",4.059177905111046,4.0594454163362315,3,"(('isolationForest', 'x1'), ('bin_equal_width_10', 'x1'), ('IQR', 'x2'))",8
"(4.0595, 4.0597]",4.05950033382456,4.059640825290569,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_width_5', 'x5'), ('isolationForest', 'x1'))",2
"(4.0597, 4.06]",4.059783726627592,4.0598571521527065,3,"(('isolationForest', 'x1'), ('IQR', 'x2'), ('zscore_clip_3', 'x5'))",3
"(4.06, 4.0603]",4.06005296270247,4.060251516922788,3,"(('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x3'), ('IQR', 'x2'))",2
"(4.0603, 4.0605]",4.060290456888823,4.060525183302631,3,"(('isolationForest', 'x1'), ('bin_equal_frequency_10', 'x1'), ('IQR', 'x2'))",7
"(4.0605, 4.0608]",4.060583973643474,4.060808606536556,3,"(('isolationForest', 'x1'), ('norm_log', 'x1'), ('IQR', 'x2'))",11
"(4.0608, 4.0611]",4.060853887922419,4.061027656458282,2,"(('norm_log', 'x6'), ('isolationForest', 'x1'))",63
"(4.0611, 4.0614]",4.061270728669166,4.0613239675699,3,"(('norm_log', 'x4'), ('isolationForest', 'x1'), ('bin_equal_frequency_10', 'x1'))",3
"(4.0614, 4.0616]",4.061386220428543,4.061626143868662,2,"(('isolationForest', 'x1'), ('IQR', 'x2'))",77
"(4.0616, 4.0619]",4.061670413813142,4.06191437838928,2,"(('norm_log', 'x4'), ('isolationForest', 'x1'))",67
"(4.0619, 4.0622]",4.061925250879589,4.062182212345871,3,"(('isolationForest', 'x1'), ('IQR', 'x2'), ('zscore_clip_3', 'x1'))",10
"(4.0622, 4.0625]",4.062202560784606,4.062439133750386,3,"(('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x1'), ('IQR', 'x2'))",16
"(4.0625, 4.0627]",4.062499013863277,4.0626986096411395,3,"(('zscore_filter_3', 'x2'), ('isolationForest', 'x1'), ('bin_equal_width_10', 'x5'))",5
"(4.0627, 4.063]",4.062755045640242,4.062956748757121,3,"(('isolationForest', 'x1'), ('IQR', 'x2'), ('bin_equal_width_10', 'x3'))",6
"(4.063, 4.0633]",4.0630313065066845,4.063246113838409,3,"(('isolationForest', 'x1'), ('IQR', 'x2'), ('bin_equal_width_10', 'x5'))",9
"(4.0633, 4.0636]",4.063350982742326,4.063519973171823,3,"(('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x6'), ('IQR', 'x2'))",5
"(4.0636, 4.0638]",4.063683286785365,4.063839453837301,2,"(('zscore_filter_3', 'x2'), ('isolationForest', 'x1'))",71
"(4.0638, 4.0641]",4.063868374227133,4.0639517465276,3,"(('zscore_filter_3', 'x2'), ('isolationForest', 'x1'), ('winsorize', 'x1'))",3
"(4.0641, 4.0644]",4.064117547925581,4.064296311991906,3,"(('bin_equal_width_2', 'x2'), ('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x1'))",5
"(4.0644, 4.0647]",4.064445680437707,4.064640772643481,3,"(('zscore_filter_3', 'x2'), ('isolationForest', 'x1'), ('bin_equal_width_10', 'x1'))",7
"(4.0647, 4.0649]",4.064930274738315,4.064930274738315,3,"(('bin_equal_width_2', 'x2'), ('winsorize', 'x5'), ('isolationForest', 'x1'))",1
"(4.0649, 4.0652]",4.064989114715387,4.065189672305164,3,"(('bin_equal_width_2', 'x2'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x1'))",7
"(4.0652, 4.0655]",4.06530344725205,4.065434116865921,3,"(('bin_equal_width_10', 'x1'), ('bin_equal_width_2', 'x3'), ('isolationForest', 'x1'))",8
"(4.0655, 4.0658]",4.065537201982807,4.065694123381639,3,"(('bin_equal_width_2', 'x2'), ('isolationForest', 'x1'), ('IQR', 'x1'))",5
"(4.0658, 4.066]",4.065766163927549,4.066030394878522,3,"(('isolationForest', 'x1'), ('zscore_filter_3', 'x5'), ('IQR', 'x5'))",7
"(4.066, 4.0663]",4.066080173150337,4.066296405516163,3,"(('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x1'), ('IQR', 'x5'))",8
"(4.0663, 4.0666]",4.0663205211913285,4.066573108788471,3,"(('bin_equal_frequency_10', 'x1'), ('bin_equal_width_10', 'x5'), ('isolationForest', 'x1'))",8
"(4.0666, 4.0669]",4.066626579006329,4.066835830762586,3,"(('isolationForest', 'x1'), ('winsorize', 'x18'), ('IQR', 'x2'))",7
"(4.0669, 4.0671]",4.066889555638119,4.0670584011138855,3,"(('norm_log', 'x1'), ('IQR', 'x6'), ('isolationForest', 'x1'))",5
"(4.0671, 4.0674]",4.067210928523725,4.067387676223496,3,"(('bin_equal_frequency_5', 'x1'), ('isolationForest', 'x1'), ('IQR', 'x5'))",9
"(4.0674, 4.0677]",4.067432586959093,4.067617278727527,3,"(('bin_equal_frequency_5', 'x1'), ('zscore_filter_3', 'x2'), ('isolationForest', 'x1'))",11
"(4.0677, 4.068]",4.06770237262941,4.067934947748523,2,"(('bin_equal_frequency_5', 'x6'), ('isolationForest', 'x1'))",64
"(4.068, 4.0682]",4.067963567699085,4.068218684577686,3,"(('zscore_filter_3', 'x2'), ('winsorize', 'x1'), ('isolationForest', 'x1'))",8
"(4.0682, 4.0685]",4.068268836158047,4.068476730826601,3,"(('bin_equal_frequency_10', 'x1'), ('norm_log', 'x4'), ('isolationForest', 'x1'))",9
"(4.0685, 4.0688]",4.0686309337246644,4.068760021167736,3,"(('bin_equal_frequency_10', 'x1'), ('norm_log', 'x5'), ('isolationForest', 'x1'))",7
"(4.0688, 4.0691]",4.068790624920749,4.068997446953855,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_width_5', 'x6'), ('IQR', 'x6'))",4
"(4.0691, 4.0693]",4.0690601047757164,4.06925055298064,3,"(('bin_equal_width_2', 'x2'), ('isolationForest', 'x1'), ('bin_equal_width_10', 'x5'))",4
"(4.0693, 4.0696]",4.069375886358606,4.069571505520446,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_width_5', 'x6'), ('IQR', 'x6'))",32
"(4.0696, 4.0699]",4.069755690741765,4.069778576462429,3,"(('bin_equal_width_5', 'x1'), ('bin_equal_width_5', 'x6'), ('IQR', 'x6'))",3
"(4.0699, 4.0701]",4.0698813585498845,4.070140726531509,2,"(('bin_equal_width_2', 'x2'), ('isolationForest', 'x1'))",67
"(4.0701, 4.0704]",4.070156676174965,4.070374268446478,3,"(('isolationForest', 'x1'), ('bin_equal_width_5', 'x1'), ('IQR', 'x5'))",7
"(4.0704, 4.0707]",4.070431234367317,4.0706646793002585,3,"(('isolationForest', 'x1'), ('IQR', 'x2'), ('bin_equal_frequency_5', 'x6'))",6
"(4.0707, 4.071]",4.070757792960733,4.070959985488623,3,"(('winsorize', 'x1'), ('isolationForest', 'x1'), ('IQR', 'x2'))",8
"(4.071, 4.0712]",4.0710353651677105,4.071163220863814,3,"(('bin_equal_width_2', 'x2'), ('isolationForest', 'x1'), ('winsorize', 'x3'))",5
"(4.0712, 4.0715]",4.071316238332219,4.071512462889474,3,"(('bin_equal_frequency_10', 'x1'), ('winsorize', 'x3'), ('isolationForest', 'x1'))",6
"(4.0715, 4.0718]",4.0715969275416,4.071787198876064,2,"(('isolationForest', 'x1'), ('IQR', 'x5'))",77
"(4.0718, 4.0721]",4.071822209699844,4.072045100596771,3,"(('isolationForest', 'x1'), ('norm_log', 'x1'), ('IQR', 'x5'))",14
"(4.0721, 4.0723]",4.072080478381756,4.072296695123596,3,"(('isolationForest', 'x1'), ('bin_equal_frequency_10', 'x1'), ('IQR', 'x5'))",9
"(4.0723, 4.0726]",4.072353423696139,4.072569318761653,2,"(('bin_equal_frequency_10', 'x6'), ('isolationForest', 'x1'))",69
"(4.0726, 4.0729]",4.072708729496998,4.072880128863955,3,"(('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x2'), ('IQR', 'x5'))",8
"(4.0729, 4.0732]",4.072903810641612,4.07315693104402,3,"(('bin_equal_width_10', 'x1'), ('isolationForest', 'x1'), ('zscore_filter_3', 'x2'))",17
"(4.0732, 4.0734]",4.073228141028406,4.073436489167555,3,"(('isolationForest', 'x1'), ('winsorize', 'x16'), ('IQR', 'x5'))",8
"(4.0734, 4.0737]",4.073445679731564,4.073707996832898,3,"(('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x1'), ('IQR', 'x5'))",10
"(4.0737, 4.074]",4.073758450022305,4.073933772204175,3,"(('isolationForest', 'x1'), ('norm_log', 'x3'), ('IQR', 'x5'))",6
"(4.074, 4.0743]",4.074015839356241,4.07422594522617,3,"(('bin_equal_frequency_5', 'x1'), ('winsorize', 'x5'), ('isolationForest', 'x1'))",6
"(4.0743, 4.0745]",4.074266875408259,4.074534232919613,3,"(('isolationForest', 'x1'), ('IQR', 'x5'), ('norm_log', 'x6'))",9
"(4.0745, 4.0748]",4.074574223083954,4.074750381032446,3,"(('isolationForest', 'x1'), ('bin_equal_width_2', 'x1'), ('zscore_filter_3', 'x2'))",5
"(4.0748, 4.0751]",4.0748272711428655,4.0750609271198055,3,"(('isolationForest', 'x1'), ('winsorize', 'x18'), ('IQR', 'x5'))",3
"(4.0751, 4.0754]",4.075088902013893,4.075312037149653,3,"(('winsorize', 'x1'), ('IQR', 'x6'), ('isolationForest', 'x1'))",9
"(4.0754, 4.0756]",4.075370305951532,4.075575037658943,3,"(('bin_equal_frequency_2', 'x4'), ('bin_equal_width_5', 'x5'), ('isolationForest', 'x1'))",6
"(4.0756, 4.0759]",4.0757936499057585,4.075853234726436,3,"(('bin_equal_frequency_5', 'x1'), ('norm_log', 'x5'), ('isolationForest', 'x1'))",3
"(4.0759, 4.0762]",4.0759254756953185,4.0761543760117975,3,"(('bin_equal_width_2', 'x2'), ('isolationForest', 'x1'), ('zscore_filter_3', 'x5'))",5
"(4.0762, 4.0765]",4.076215824226826,4.076432009664124,3,"(('bin_equal_width_10', 'x1'), ('zscore_filter_3', 'x2'), ('isolationForest', 'x1'))",6
"(4.0765, 4.0767]",4.076467643087035,4.076700177143959,2,"(('bin_equal_width_5', 'x6'), ('IQR', 'x6'))",62
"(4.0767, 4.077]",4.076764236505028,4.07695513776777,3,"(('norm_log', 'x1'), ('bin_equal_width_5', 'x6'), ('IQR', 'x6'))",12
"(4.077, 4.0773]",4.077064763750292,4.077255073282912,3,"(('bin_equal_frequency_10', 'x1'), ('bin_equal_width_5', 'x6'), ('IQR', 'x6'))",8
"(4.0773, 4.0776]",4.077346810083202,4.077450153701819,3,"(('bin_equal_frequency_5', 'x1'), ('zscore_clip_3', 'x5'), ('isolationForest', 'x1'))",7
"(4.0776, 4.0778]",4.077556751096009,4.077816988193237,3,"(('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x1'), ('bin_equal_width_2', 'x3'))",7
"(4.0778, 4.0781]",4.077902041630795,4.0780771582928645,3,"(('isolationForest', 'x1'), ('zscore_filter_3', 'x2'), ('norm_log', 'x6'))",5
"(4.0781, 4.0784]",4.0781147219909695,4.078352215855938,3,"(('winsorize', 'x1'), ('norm_log', 'x6'), ('isolationForest', 'x1'))",12
"(4.0784, 4.0787]",4.078378262640077,4.078628482556314,2,"(('isolationForest', 'x1'), ('zscore_filter_3', 'x2'))",77
"(4.0787, 4.0789]",4.0786520855671995,4.078857733773921,3,"(('bin_equal_frequency_5', 'x1'), ('isolationForest', 'x1'), ('zscore_filter_3', 'x2'))",10
"(4.0789, 4.0792]",4.078952073760292,4.079170001764795,3,"(('norm_log', 'x1'), ('bin_equal_width_5', 'x5'), ('isolationForest', 'x1'))",10
"(4.0792, 4.0795]",4.079202284975956,4.079440117736441,3,"(('winsorize', 'x1'), ('IQR', 'x5'), ('isolationForest', 'x1'))",8
"(4.0795, 4.0797]",4.079476952275121,4.079738598562985,3,"(('isolationForest', 'x1'), ('norm_log', 'x1'), ('zscore_filter_3', 'x2'))",9
"(4.0797, 4.08]",4.079760035721306,4.079996959341512,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_width_5', 'x5'), ('isolationForest', 'x1'))",10
"(4.08, 4.0803]",4.080085701725805,4.080266950980279,3,"(('isolationForest', 'x1'), ('winsorize', 'x16'), ('zscore_filter_3', 'x2'))",11
"(4.0803, 4.0806]",4.080299495681512,4.080549050472056,2,"(('norm_log', 'x5'), ('isolationForest', 'x1'))",71
"(4.0806, 4.0808]",4.080597742310015,4.080824786409699,3,"(('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x1'), ('bin_equal_width_5', 'x6'))",10
"(4.0808, 4.0811]",4.080874949242888,4.081115282808664,3,"(('bin_equal_frequency_5', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x5'))",12
"(4.0811, 4.0814]",4.081151332717327,4.0813825554624765,3,"(('bin_equal_frequency_5', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x3'))",9
"(4.0814, 4.0817]",4.081405422554005,4.08165190069585,2,"(('zscore_clip_3', 'x5'), ('isolationForest', 'x1'))",70
