bucket_range,min_ate_in_bin,max_ate_in_bin,min_length,best_sequence,count
"(-0.025264, -0.025263]",-0.02526373134196496,-0.025263226304004682,3,"(('norm_log', 'adequacy'), ('winsorize', 'chyper'), ('isolationForest', 'adequacy'))",2
"(-0.025263, -0.025262]",-0.025262840433088636,-0.025261935910239543,2,"(('zscore_filter_3', 'dtotord_min'), ('IQR', 'gestat10'))",8
"(-0.025261, -0.025259]",-0.025260041262142718,-0.025260041262142718,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'birattnd'), ('zscore_filter_3', 'orfath'))",1
"(-0.025259, -0.025258]",-0.02525838549695263,-0.025258383807160858,2,"(('bin_equal_width_5', 'dtotord_min'), ('zscore_filter_3', 'dtotord_min'))",14
"(-0.025258, -0.025257]",-0.025257990080486965,-0.025257990080486965,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'dtotord_min'), ('bin_equal_width_2', 'gestat10'))",1
"(-0.025257, -0.025256]",-0.025256285889417147,-0.025256285889417147,3,"(('isolationForest', 'adequacy'), ('IQR', 'meduc6'), ('bin_equal_width_2', 'nprevistq'))",1
"(-0.025253, -0.025252]",-0.025252634769024257,-0.02525241387660934,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'birattnd'))",2
"(-0.025252, -0.02525]",-0.025251557873992705,-0.025251045802761284,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'drink5'), ('zscore_filter_3', 'mrace'))",2
"(-0.02525, -0.025249]",-0.025250131050442656,-0.02524981231876941,3,"(('norm_log', 'adequacy'), ('bin_equal_width_2', 'drink5'), ('isolationForest', 'adequacy'))",2
"(-0.025248, -0.025247]",-0.02524763250534703,-0.02524763250534703,3,"(('bin_equal_width_2', 'adequacy'), ('winsorize', 'stoccfipb'), ('isolationForest', 'adequacy'))",1
"(-0.025247, -0.025245]",-0.025246573952566548,-0.02524646346595403,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'cigar6'), ('zscore_filter_3', 'frace'))",2
"(-0.025244, -0.025243]",-0.025242739181426055,-0.025242738954437963,2,"(('norm_log', 'stoccfipb'), ('isolationForest', 'adequacy'))",4
"(-0.025243, -0.025241]",-0.025242518893532198,-0.02524231115288851,3,"(('bin_equal_width_2', 'adequacy'), ('bin_equal_frequency_10', 'stoccfipb'), ('isolationForest', 'adequacy'))",2
"(-0.025241, -0.02524]",-0.025240920825263916,-0.025240920825263916,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('IQR', 'feduc6'))",1
"(-0.02524, -0.025239]",-0.025239200156042647,-0.025239200156042647,3,"(('isolationForest', 'adequacy'), ('bin_equal_width_2', 'nprevistq'), ('zscore_filter_3', 'orfath'))",1
"(-0.025239, -0.025238]",-0.025238069581039017,-0.025238069581039017,3,"(('bin_equal_width_2', 'adequacy'), ('winsorize', 'pldel'), ('isolationForest', 'adequacy'))",1
"(-0.025238, -0.025236]",-0.025236587355462498,-0.025236587355462498,3,"(('bin_equal_width_2', 'adequacy'), ('bin_equal_width_5', 'brstate_reg'), ('isolationForest', 'adequacy'))",1
"(-0.025231, -0.02523]",-0.025230493562883066,-0.025230493562883066,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'orfath'), ('winsorize', 'pldel'))",1
"(-0.02523, -0.025229]",-0.02522946053792717,-0.025229319904760895,3,"(('isolationForest', 'adequacy'), ('norm_log', 'gestat10'), ('IQR', 'meduc6'))",2
"(-0.025225, -0.025224]",-0.025224699469442332,-0.025224699469442332,3,"(('norm_log', 'adequacy'), ('winsorize', 'cardiac'), ('isolationForest', 'adequacy'))",1
"(-0.025224, -0.025222]",-0.025223083744260334,-0.025223083744260334,3,"(('isolationForest', 'adequacy'), ('winsorize', 'crace'), ('zscore_filter_3', 'crace'))",1
"(-0.025221, -0.02522]",-0.02522061043765758,-0.025219963706954788,2,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'gestat10'))",235
"(-0.02522, -0.025218]",-0.025219463440148485,-0.025219463440148485,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'gestat10'), ('bin_equal_frequency_2', 'infant_id'))",1
"(-0.025216, -0.025215]",-0.025214834934694588,-0.025214834701541046,2,"(('bin_equal_width_5', 'stoccfipb'), ('isolationForest', 'adequacy'))",4
"(-0.025215, -0.025213]",-0.02521398330891415,-0.025213981687977706,2,"(('zscore_filter_3', 'cigar6'), ('zscore_filter_3', 'orfath'))",8
"(-0.025213, -0.025212]",-0.0252123135402694,-0.025212312562136352,2,"(('zscore_filter_3', 'dtotord_min'), ('isolationForest', 'adequacy'))",4
"(-0.025206, -0.025204]",-0.02520551030211986,-0.02520506234292868,3,"(('bin_equal_width_2', 'adequacy'), ('bin_equal_frequency_2', 'dlivord_min'), ('isolationForest', 'adequacy'))",2
"(-0.025201, -0.025199]",-0.025199302178558956,-0.02519930098013419,2,"(('zscore_filter_3', 'birattnd'), ('zscore_filter_3', 'ormoth'))",8
"(-0.025198, -0.025197]",-0.0251975010086057,-0.0251975010086057,3,"(('zscore_filter_3', 'adequacy'), ('norm_log', 'gestat10'), ('zscore_filter_3', 'gestat10'))",1
"(-0.025194, -0.025193]",-0.02519320485835868,-0.02519320485835868,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'frace'), ('zscore_filter_3', 'gestat10'))",1
"(-0.025192, -0.02519]",-0.025190624831513,-0.02519038916634683,2,"(('zscore_filter_3', 'mrace'), ('zscore_filter_3', 'crace'))",8
"(-0.025188, -0.025186]",-0.025186755835520495,-0.025186753075621838,2,"(('bin_equal_width_5', 'crace'), ('zscore_filter_3', 'crace'))",16
"(-0.025186, -0.025185]",-0.025185976104622268,-0.025185975368231087,2,"(('zscore_filter_3', 'dtotord_min'), ('zscore_filter_3', 'mpre5'))",7
"(-0.025185, -0.025184]",-0.025183957853997924,-0.025183957853997924,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'cigar6'), ('IQR', 'meduc6'))",1
"(-0.025184, -0.025183]",-0.025183316923909675,-0.025183316923909675,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'cigar6'), ('zscore_filter_3', 'orfath'))",1
"(-0.02518, -0.025179]",-0.025179956696246994,-0.025179434053699844,2,"(('zscore_filter_3', 'frace'), ('zscore_filter_3', 'crace'))",8
"(-0.025179, -0.025178]",-0.0251778701747453,-0.025177684805288474,2,"(('zscore_filter_3', 'birattnd'), ('zscore_filter_3', 'mrace'))",15
"(-0.025176, -0.025175]",-0.02517604945175765,-0.02517604945175765,3,"(('bin_equal_width_2', 'adequacy'), ('norm_log', 'ormoth'), ('isolationForest', 'adequacy'))",1
"(-0.025175, -0.025174]",-0.025173821326754744,-0.025173821326754744,3,"(('bin_equal_width_2', 'adequacy'), ('bin_equal_frequency_5', 'stoccfipb_reg'), ('isolationForest', 'adequacy'))",1
"(-0.025171, -0.02517]",-0.025169994355602132,-0.025169994355602132,3,"(('bin_equal_width_2', 'adequacy'), ('norm_log', 'drink5'), ('isolationForest', 'adequacy'))",1
"(-0.025166, -0.025165]",-0.025165587554652775,-0.025165046832753207,2,"(('norm_log', 'infant_id'), ('isolationForest', 'adequacy'))",5
"(-0.025165, -0.025163]",-0.025164325580886313,-0.025163476833967767,2,"(('zscore_filter_3', 'ormoth'), ('bin_equal_frequency_10', 'infant_id'))",7
"(-0.025163, -0.025162]",-0.025163403340568873,-0.025162381044971174,2,"(('zscore_filter_3', 'ormoth'), ('bin_equal_frequency_5', 'infant_id'))",8
"(-0.025162, -0.025161]",-0.025161729192621763,-0.025161729192621763,3,"(('zscore_clip_3', 'adequacy'), ('zscore_filter_3', 'orfath'), ('isolationForest', 'adequacy'))",1
"(-0.025161, -0.02516]",-0.025160236518148502,-0.025160236518148502,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('bin_equal_width_2', 'gestat10'))",1
"(-0.02516, -0.025158]",-0.025159413140340287,-0.025158814938212867,1,"(('zscore_filter_3', 'ormoth'),)",1732
"(-0.025158, -0.025157]",-0.025157826872014243,-0.025157826872014243,3,"(('bin_equal_width_2', 'adequacy'), ('winsorize', 'ormoth'), ('isolationForest', 'adequacy'))",1
"(-0.025157, -0.025156]",-0.02515697208336116,-0.025156719142919972,2,"(('bin_equal_frequency_10', 'infant_id'), ('zscore_filter_3', 'ormoth'))",8
"(-0.025156, -0.025154]",-0.02515571040166413,-0.0251544908792674,2,"(('bin_equal_frequency_5', 'infant_id'), ('zscore_filter_3', 'ormoth'))",9
"(-0.025153, -0.025152]",-0.025153031253610087,-0.025152787368000275,2,"(('zscore_filter_3', 'frace'), ('zscore_filter_3', 'ormoth'))",14
"(-0.025149, -0.025148]",-0.02514862586967059,-0.02514862586967059,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'birattnd'), ('zscore_filter_3', 'drink5'))",1
"(-0.025148, -0.025147]",-0.025147247988460592,-0.025147247988460592,3,"(('isolationForest', 'adequacy'), ('norm_log', 'stoccfipb'), ('IQR', 'stoccfipb'))",1
"(-0.025146, -0.025144]",-0.025144909279520334,-0.025144909279520334,3,"(('bin_equal_width_2', 'adequacy'), ('bin_equal_width_5', 'dfageq'), ('isolationForest', 'adequacy'))",1
"(-0.025143, -0.025142]",-0.02514195488894883,-0.025141764555210788,1,"(('zscore_filter_3', 'mrace'),)",1752
"(-0.025142, -0.02514]",-0.025141513495368334,-0.02514059701962573,2,"(('zscore_filter_3', 'mrace'), ('bin_equal_frequency_2', 'infant_id'))",21
"(-0.02514, -0.025139]",-0.025139856864553615,-0.025139831156236893,2,"(('bin_equal_frequency_10', 'infant_id'), ('zscore_filter_3', 'mrace'))",7
"(-0.025139, -0.025138]",-0.025139029905919565,-0.025138157191262285,2,"(('zscore_filter_3', 'crace'), ('zscore_filter_3', 'frace'))",16
"(-0.025134, -0.025133]",-0.025133127875029172,-0.025133127875029172,3,"(('bin_equal_width_2', 'adequacy'), ('bin_equal_width_10', 'stoccfipb'), ('isolationForest', 'adequacy'))",1
"(-0.025133, -0.025131]",-0.025132477424897548,-0.025132477424897548,3,"(('bin_equal_width_2', 'adequacy'), ('bin_equal_width_5', 'cigar6'), ('isolationForest', 'adequacy'))",1
"(-0.025131, -0.02513]",-0.025131361029648844,-0.025130462871451417,3,"(('norm_log', 'adequacy'), ('bin_equal_width_5', 'birmon'), ('isolationForest', 'adequacy'))",3
"(-0.02513, -0.025129]",-0.02512903173089665,-0.02512903173089665,3,"(('bin_equal_width_2', 'adequacy'), ('bin_equal_width_2', 'orfath'), ('isolationForest', 'adequacy'))",1
"(-0.025126, -0.025125]",-0.025125410256411542,-0.025125347809195484,2,"(('zscore_filter_3', 'crace'), ('bin_equal_frequency_5', 'infant_id'))",8
"(-0.025125, -0.025124]",-0.025125005020862512,-0.02512494391742364,2,"(('zscore_filter_3', 'crace'), ('bin_equal_frequency_10', 'infant_id'))",8
"(-0.025124, -0.025123]",-0.02512359032868174,-0.025123096372230203,1,"(('zscore_filter_3', 'crace'),)",1919
"(-0.025123, -0.025121]",-0.025121870559921267,-0.025121403479250987,2,"(('bin_equal_frequency_10', 'infant_id'), ('zscore_filter_3', 'crace'))",9
"(-0.025121, -0.02512]",-0.02512120708396402,-0.025121010804728065,3,"(('bin_equal_width_2', 'adequacy'), ('bin_equal_width_2', 'mplbir_reg'), ('isolationForest', 'adequacy'))",3
"(-0.02512, -0.025119]",-0.025119506992257918,-0.02511941487865293,2,"(('bin_equal_frequency_5', 'infant_id'), ('zscore_filter_3', 'crace'))",7
"(-0.025119, -0.025117]",-0.02511808116305007,-0.02511808116305007,3,"(('bin_equal_width_2', 'adequacy'), ('norm_log', 'dlivord_min'), ('isolationForest', 'adequacy'))",1
"(-0.025117, -0.025116]",-0.025116116724361676,-0.025116116724361676,3,"(('bin_equal_width_2', 'adequacy'), ('bin_equal_width_5', 'mplbir'), ('isolationForest', 'adequacy'))",1
"(-0.025115, -0.025114]",-0.025114634110146715,-0.025114633507037912,2,"(('zscore_clip_3', 'orfath'), ('isolationForest', 'adequacy'))",4
"(-0.02511, -0.025108]",-0.025109187097718515,-0.025108907275436278,2,"(('bin_equal_width_10', 'brstate'), ('isolationForest', 'adequacy'))",9
"(-0.025107, -0.025106]",-0.02510593954996813,-0.025105938522172994,2,"(('winsorize', 'chyper'), ('isolationForest', 'adequacy'))",5
"(-0.025103, -0.025102]",-0.02510248010623047,-0.02510248010623047,3,"(('isolationForest', 'adequacy'), ('IQR', 'feduc6'), ('zscore_filter_3', 'frace'))",1
"(-0.025102, -0.025101]",-0.02510155633225667,-0.02510155454904513,2,"(('IQR', 'feduc6'), ('zscore_filter_3', 'ormoth'))",7
"(-0.025101, -0.025099]",-0.025100141731758327,-0.025100141731758327,3,"(('norm_log', 'adequacy'), ('zscore_filter_3', 'orfath'), ('isolationForest', 'adequacy'))",1
"(-0.025099, -0.025098]",-0.02509880225079143,-0.02509880225079143,3,"(('bin_equal_width_2', 'adequacy'), ('norm_log', 'birattnd'), ('isolationForest', 'adequacy'))",1
"(-0.025098, -0.025097]",-0.025097544787879653,-0.025097543764091675,2,"(('bin_equal_width_5', 'dlivord_min'), ('isolationForest', 'adequacy'))",5
"(-0.025097, -0.025096]",-0.025096321131781105,-0.025096321131781105,3,"(('zscore_filter_3', 'adequacy'), ('norm_log', 'dlivord_min'), ('zscore_filter_3', 'dlivord_min'))",1
"(-0.025096, -0.025094]",-0.025095094710143977,-0.025094982462809532,2,"(('bin_equal_width_5', 'stoccfipb_reg'), ('isolationForest', 'adequacy'))",6
"(-0.025094, -0.025093]",-0.025094045789746198,-0.025094045789746198,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'dlivord_min'), ('IQR', 'meduc6'))",1
"(-0.025092, -0.025091]",-0.025091307137955203,-0.025090903448065482,3,"(('norm_log', 'adequacy'), ('bin_equal_width_10', 'brstate'), ('isolationForest', 'adequacy'))",3
"(-0.025088, -0.025087]",-0.025087168010151057,-0.025087134425026813,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('zscore_clip_3', 'frace'))",2
"(-0.025087, -0.025085]",-0.025086632397046556,-0.025086632397046556,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('winsorize', 'frace'))",1
"(-0.025084, -0.025083]",-0.02508391894021407,-0.0250830272050739,3,"(('bin_equal_width_2', 'adequacy'), ('bin_equal_width_5', 'mplbir_reg'), ('isolationForest', 'adequacy'))",2
"(-0.02508, -0.025079]",-0.02508017835883201,-0.02508017835883201,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('norm_log', 'frace'))",1
"(-0.025078, -0.025076]",-0.025077725300372302,-0.025077710179923093,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('zscore_clip_3', 'crace'))",2
"(-0.025076, -0.025075]",-0.025075736746464312,-0.025075734484610118,2,"(('IQR', 'dlivord_min'), ('IQR', 'dtotord_min'))",8
"(-0.025075, -0.025074]",-0.025074810404505935,-0.025074087181451918,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('norm_log', 'nprevistq'))",2
"(-0.025074, -0.025073]",-0.02507354072352627,-0.025073219334548473,2,"(('IQR', 'meduc6'), ('bin_equal_frequency_5', 'infant_id'))",14
"(-0.025073, -0.025071]",-0.02507241871536853,-0.0250718821921452,2,"(('zscore_filter_3', 'cigar6'), ('zscore_filter_3', 'ormoth'))",17
"(-0.025071, -0.02507]",-0.025071205783707723,-0.025070090834173168,1,"(('IQR', 'meduc6'),)",1762
"(-0.02507, -0.025069]",-0.0250696375952468,-0.02506899124860623,2,"(('bin_equal_frequency_10', 'infant_id'), ('IQR', 'meduc6'))",10
"(-0.025069, -0.025068]",-0.025068765990806856,-0.025068363044487063,2,"(('bin_equal_frequency_5', 'infant_id'), ('IQR', 'meduc6'))",9
"(-0.025068, -0.025066]",-0.025067396197432867,-0.025066760188452542,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('bin_equal_frequency_2', 'dfageq'))",3
"(-0.025066, -0.025065]",-0.025065635375097484,-0.025065044103182898,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('winsorize', 'cardiac'))",4
"(-0.025065, -0.025064]",-0.025064596855164573,-0.025063752965088174,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('bin_equal_frequency_2', 'birmon'))",7
"(-0.025064, -0.025062]",-0.025063532294019513,-0.02506241111146148,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('zscore_clip_3', 'birattnd'))",16
"(-0.025062, -0.025061]",-0.025062357030836223,-0.02506124198683432,2,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'))",128
"(-0.025061, -0.02506]",-0.025061097917404917,-0.025059904197290903,3,"(('norm_log', 'adequacy'), ('norm_log', 'gestat10'), ('isolationForest', 'adequacy'))",31
"(-0.02506, -0.025059]",-0.02505973688044864,-0.025058574826808778,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('norm_log', 'cigar6'))",8
"(-0.025059, -0.025057]",-0.025058509888563927,-0.025057743798543735,3,"(('bin_equal_width_2', 'adequacy'), ('norm_log', 'frace'), ('isolationForest', 'adequacy'))",6
"(-0.025057, -0.025056]",-0.025057158270011964,-0.02505645626110039,2,"(('bin_equal_width_5', 'mplbir_reg'), ('isolationForest', 'adequacy'))",9
"(-0.025056, -0.025055]",-0.025055692436467422,-0.025054872859632517,3,"(('norm_log', 'adequacy'), ('bin_equal_width_2', 'orfath'), ('isolationForest', 'adequacy'))",8
"(-0.025055, -0.025053]",-0.025054460502829178,-0.025053921944162665,2,"(('zscore_filter_3', 'cigar6'), ('zscore_filter_3', 'mrace'))",10
"(-0.025053, -0.025052]",-0.025052449022137442,-0.02505238431250642,2,"(('zscore_filter_3', 'frace'), ('IQR', 'meduc6'))",10
"(-0.025052, -0.025051]",-0.025051938492713727,-0.025051938492713727,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('bin_equal_width_2', 'frace'))",1
"(-0.025051, -0.02505]",-0.02505033708106174,-0.0250496676975963,2,"(('IQR', 'dlivord_min'), ('zscore_filter_3', 'ormoth'))",9
"(-0.02505, -0.025048]",-0.02504900618120935,-0.02504900618120935,3,"(('norm_log', 'adequacy'), ('winsorize', 'pldel'), ('isolationForest', 'adequacy'))",1
"(-0.025048, -0.025047]",-0.025047895704010854,-0.025047895704010854,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('bin_equal_width_2', 'brstate'))",1
"(-0.025044, -0.025043]",-0.025043661299785434,-0.025043644353856413,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('zscore_clip_3', 'gestat10'))",2
"(-0.025042, -0.025041]",-0.02504089918967819,-0.025040896523062676,2,"(('IQR', 'dlivord_min'), ('zscore_filter_3', 'dtotord_min'))",8
"(-0.025041, -0.025039]",-0.025039705996536387,-0.025039705996536387,3,"(('isolationForest', 'adequacy'), ('zscore_clip_3', 'mrace'), ('zscore_filter_3', 'frace'))",1
"(-0.025039, -0.025038]",-0.02503885153179057,-0.02503868296318388,2,"(('bin_equal_frequency_5', 'stoccfipb_reg'), ('isolationForest', 'adequacy'))",5
"(-0.025038, -0.025037]",-0.02503801901560637,-0.025037354809077057,3,"(('isolationForest', 'adequacy'), ('zscore_clip_3', 'adequacy'), ('bin_equal_width_2', 'gestat10'))",4
"(-0.025037, -0.025036]",-0.025036252051978042,-0.02503585285016381,3,"(('bin_equal_width_2', 'adequacy'), ('norm_log', 'gestat10'), ('isolationForest', 'adequacy'))",3
"(-0.025036, -0.025034]",-0.02503536253964179,-0.025034358452486246,2,"(('zscore_filter_3', 'cigar6'), ('zscore_filter_3', 'crace'))",11
"(-0.025034, -0.025033]",-0.0250341652585648,-0.02503302200196977,2,"(('zscore_filter_3', 'mpre5'), ('zscore_filter_3', 'mrace'))",11
"(-0.025033, -0.025032]",-0.025032875297694768,-0.025031771240660437,2,"(('winsorize', 'rh'), ('isolationForest', 'adequacy'))",5
"(-0.025032, -0.02503]",-0.02503164121137289,-0.0250313319298682,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('norm_log', 'gestat10'))",2
"(-0.02503, -0.025029]",-0.025030178831011794,-0.0250300944222246,3,"(('bin_equal_width_2', 'adequacy'), ('winsorize', 'mager8'), ('isolationForest', 'adequacy'))",2
"(-0.025029, -0.025028]",-0.025028211628040878,-0.02502821087638625,3,"(('isolationForest', 'adequacy'), ('zscore_clip_3', 'birattnd'), ('zscore_filter_3', 'frace'))",3
"(-0.025028, -0.025027]",-0.025027817805558752,-0.02502659767228235,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'frace'), ('bin_equal_frequency_2', 'mplbir_reg'))",6
"(-0.025027, -0.025025]",-0.02502655917698455,-0.025025334416102545,3,"(('bin_equal_width_2', 'adequacy'), ('winsorize', 'pre4000'), ('isolationForest', 'adequacy'))",6
"(-0.025025, -0.025024]",-0.025025014054290435,-0.025024041575088193,3,"(('zscore_clip_3', 'adequacy'), ('bin_equal_width_2', 'cigar6'), ('isolationForest', 'adequacy'))",7
"(-0.025024, -0.025023]",-0.025023967717070033,-0.025022757353506304,3,"(('norm_log', 'adequacy'), ('zscore_clip_3', 'orfath'), ('isolationForest', 'adequacy'))",18
"(-0.025023, -0.025021]",-0.025022721415525598,-0.025021488848124076,2,"(('zscore_filter_3', 'crace'), ('zscore_filter_3', 'mpre5'))",37
"(-0.025021, -0.02502]",-0.025021439999518117,-0.02502021212247721,2,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'frace'))",126
"(-0.02502, -0.025019]",-0.025020177334561407,-0.025019054722503355,3,"(('bin_equal_width_2', 'adequacy'), ('winsorize', 'gestat10'), ('isolationForest', 'adequacy'))",13
"(-0.025019, -0.025018]",-0.025018618011501004,-0.02501776378893455,3,"(('isolationForest', 'adequacy'), ('bin_equal_width_5', 'crace'), ('bin_equal_width_2', 'gestat10'))",10
"(-0.025018, -0.025016]",-0.025017618655579877,-0.025016775391367232,2,"(('zscore_clip_3', 'drink5'), ('isolationForest', 'adequacy'))",12
"(-0.025016, -0.025015]",-0.025015863384769084,-0.025015235140300178,3,"(('isolationForest', 'adequacy'), ('bin_equal_width_2', 'birattnd'), ('zscore_filter_3', 'frace'))",3
"(-0.025015, -0.025014]",-0.02501490526296433,-0.02501403624748558,3,"(('isolationForest', 'adequacy'), ('bin_equal_width_2', 'brstate'), ('zscore_filter_3', 'frace'))",2
"(-0.025014, -0.025013]",-0.025013038207130505,-0.02501276030634884,3,"(('isolationForest', 'adequacy'), ('bin_equal_frequency_2', 'brstate'), ('zscore_filter_3', 'frace'))",2
"(-0.025013, -0.025011]",-0.025012365311867076,-0.02501149741990489,3,"(('norm_log', 'adequacy'), ('bin_equal_width_2', 'birattnd'), ('isolationForest', 'adequacy'))",7
"(-0.025011, -0.02501]",-0.025010713626450968,-0.025010321184509108,3,"(('isolationForest', 'adequacy'), ('winsorize', 'chyper'), ('zscore_filter_3', 'frace'))",3
"(-0.02501, -0.025009]",-0.02500903155121141,-0.02500871314695467,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'dtotord_min'), ('zscore_clip_3', 'frace'))",5
"(-0.025009, -0.025007]",-0.025008377901814233,-0.025007464790955388,2,"(('IQR', 'meduc6'), ('isolationForest', 'adequacy'))",5
"(-0.025007, -0.025006]",-0.025006770349819577,-0.025006133298599402,3,"(('zscore_filter_3', 'adequacy'), ('IQR', 'meduc6'), ('isolationForest', 'adequacy'))",6
"(-0.025006, -0.025005]",-0.025006080295225476,-0.025004864956939175,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'dtotord_min'), ('zscore_clip_3', 'gestat10'))",4
"(-0.025005, -0.025004]",-0.025004663926663118,-0.025003985502151046,3,"(('norm_log', 'adequacy'), ('bin_equal_width_5', 'cigar6'), ('isolationForest', 'adequacy'))",3
"(-0.025004, -0.025002]",-0.025003074094394232,-0.02500234363207601,2,"(('winsorize', 'stoccfipb'), ('isolationForest', 'adequacy'))",11
"(-0.025002, -0.025001]",-0.02500225699477946,-0.025001111540129507,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'dlivord_min'), ('zscore_filter_3', 'mrace'))",4
"(-0.025001, -0.025]",-0.02500092656803606,-0.024999801765652335,3,"(('isolationForest', 'adequacy'), ('norm_log', 'dfageq'), ('bin_equal_width_2', 'gestat10'))",6
"(-0.025, -0.024998]",-0.024999640001273696,-0.024998475033011103,3,"(('zscore_filter_3', 'adequacy'), ('IQR', 'dlivord_min'), ('zscore_filter_3', 'ormoth'))",8
"(-0.024998, -0.024997]",-0.024997880510628658,-0.02499723623292386,3,"(('isolationForest', 'adequacy'), ('bin_equal_width_2', 'adequacy'), ('bin_equal_width_2', 'gestat10'))",9
"(-0.024997, -0.024996]",-0.02499710375066994,-0.024995977468644744,3,"(('bin_equal_width_2', 'adequacy'), ('norm_log', 'mager8'), ('isolationForest', 'adequacy'))",17
"(-0.024996, -0.024995]",-0.02499574799890625,-0.024994685576041512,2,"(('isolationForest', 'adequacy'), ('bin_equal_width_2', 'gestat10'))",105
"(-0.024995, -0.024993]",-0.02499455466627907,-0.02499345898295085,3,"(('bin_equal_width_2', 'adequacy'), ('isolationForest', 'adequacy'), ('bin_equal_width_2', 'gestat10'))",20
"(-0.024993, -0.024992]",-0.024993111801777823,-0.02499214557816629,2,"(('bin_equal_width_2', 'birattnd'), ('isolationForest', 'adequacy'))",12
"(-0.024992, -0.024991]",-0.024992031838839815,-0.024990800818872966,3,"(('norm_log', 'adequacy'), ('winsorize', 'lung'), ('isolationForest', 'adequacy'))",9
"(-0.024991, -0.024989]",-0.024990701497183257,-0.02498966417587338,3,"(('bin_equal_width_2', 'adequacy'), ('norm_log', 'mplbir'), ('isolationForest', 'adequacy'))",16
"(-0.024989, -0.024988]",-0.024989457541873022,-0.02498839312219714,3,"(('isolationForest', 'adequacy'), ('winsorize', 'cardiac'), ('zscore_filter_3', 'dtotord_min'))",11
"(-0.024988, -0.024987]",-0.02498807838993631,-0.024986952879713625,2,"(('bin_equal_width_2', 'brstate'), ('isolationForest', 'adequacy'))",17
"(-0.024987, -0.024986]",-0.02498675214633803,-0.02498571559634619,3,"(('isolationForest', 'adequacy'), ('norm_log', 'adequacy'), ('zscore_filter_3', 'dtotord_min'))",13
"(-0.024986, -0.024984]",-0.024985623392346192,-0.024984405946600757,3,"(('isolationForest', 'adequacy'), ('bin_equal_width_2', 'birattnd'), ('bin_equal_width_2', 'gestat10'))",28
"(-0.024984, -0.024983]",-0.024984339387903176,-0.02498312593254975,2,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'dtotord_min'))",125
"(-0.024983, -0.024982]",-0.0249830581818937,-0.02498191515378113,2,"(('IQR', 'gestat10'), ('zscore_filter_3', 'orfath'))",19
"(-0.024982, -0.024981]",-0.024981818883483702,-0.024980615450892595,3,"(('isolationForest', 'adequacy'), ('bin_equal_width_5', 'brstate'), ('zscore_filter_3', 'dtotord_min'))",9
"(-0.024981, -0.024979]",-0.02498053949324411,-0.02497974060919955,3,"(('isolationForest', 'adequacy'), ('bin_equal_frequency_5', 'brstate'), ('zscore_filter_3', 'dtotord_min'))",4
"(-0.024979, -0.024978]",-0.024979066720045875,-0.0249779969112963,2,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'drink5'))",234
