bucket_range,min_ate_in_bin,max_ate_in_bin,min_length,best_sequence,count
"(71927.259, 72102.451]",71927.45577951617,72102.28698516195,2,"(('bin_equal_width_5', 'grade'), ('zscore_clip_3', 'sqft_lot'))",140
"(72102.451, 72277.643]",72103.28051047341,72274.3215353975,2,"(('IQR', 'sqft_above'), ('bin_equal_width_5', 'grade'))",106
"(72277.643, 72452.835]",72277.9571121995,72452.18240337356,2,"(('bin_equal_width_2', 'bathrooms'), ('bin_equal_width_5', 'grade'))",104
"(72452.835, 72628.027]",72454.79387431724,72627.19638744563,3,"(('bin_equal_width_2', 'bathrooms'), ('zscore_filter_3', 'condition'), ('bin_equal_width_5', 'grade'))",46
"(72628.027, 72803.219]",72644.78831829928,72794.03880114513,3,"(('bin_equal_width_2', 'bathrooms'), ('bin_equal_width_5', 'grade'), ('bin_equal_width_10', 'sqft_basement'))",30
"(72803.219, 72978.411]",72805.18238915186,72975.32871332006,2,"(('bin_equal_width_10', 'bathrooms'), ('bin_equal_width_5', 'grade'))",46
"(72978.411, 73153.604]",73008.29354997624,73153.17239045944,3,"(('bin_equal_width_2', 'bathrooms'), ('bin_equal_width_5', 'grade'), ('bin_equal_width_5', 'sqft_living'))",28
"(73153.604, 73328.796]",73154.84728465449,73320.48365241103,3,"(('bin_equal_width_2', 'bathrooms'), ('bin_equal_width_5', 'grade'), ('bin_equal_width_10', 'yr_built'))",27
"(73328.796, 73503.988]",73335.91462705351,73482.39984511975,3,"(('bin_equal_width_10', 'bathrooms'), ('zscore_filter_3', 'bedrooms'), ('bin_equal_width_5', 'grade'))",14
"(73503.988, 73679.18]",73519.46630176145,73668.40850451216,3,"(('bin_equal_width_10', 'bathrooms'), ('bin_equal_width_5', 'grade'), ('norm_log', 'sqft_lot'))",13
"(73679.18, 73854.372]",73696.89785553729,73849.1959006699,3,"(('bin_equal_width_10', 'bathrooms'), ('bin_equal_width_5', 'grade'), ('zscore_clip_3', 'sqft_lot'))",21
"(73854.372, 74029.564]",73857.23984825425,73988.87583914348,3,"(('bin_equal_frequency_2', 'bathrooms'), ('bin_equal_width_2', 'yr_built'), ('zscore_filter_3', 'yr_renovated'))",13
"(74029.564, 74204.756]",74033.42854957901,74198.29863956012,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_5', 'grade'), ('zscore_clip_3', 'grade'))",14
"(74204.756, 74379.948]",74221.10486678201,74365.26315303324,3,"(('norm_log', 'bathrooms'), ('bin_equal_width_2', 'floors'), ('zscore_filter_3', 'yr_renovated'))",17
"(74379.948, 74555.14]",74387.58398517998,74552.85401522345,3,"(('bin_equal_frequency_2', 'bathrooms'), ('bin_equal_width_5', 'grade'), ('bin_equal_width_2', 'yr_built'))",20
"(74555.14, 74730.333]",74555.75164294615,74728.33744801022,3,"(('bin_equal_width_5', 'bathrooms'), ('bin_equal_width_2', 'floors'), ('zscore_filter_3', 'yr_renovated'))",18
"(74730.333, 74905.525]",74735.46198085796,74903.92649151199,3,"(('zscore_clip_3', 'condition'), ('bin_equal_width_2', 'floors'), ('zscore_filter_3', 'yr_renovated'))",26
"(74905.525, 75080.717]",74907.30632637069,75073.78984918128,2,"(('bin_equal_width_2', 'floors'), ('zscore_filter_3', 'yr_renovated'))",52
"(75080.717, 75255.909]",75082.02256259695,75224.80517453296,3,"(('norm_log', 'condition'), ('bin_equal_width_2', 'condition'), ('bin_equal_width_5', 'grade'))",15
"(75255.909, 75431.101]",75273.61195503615,75413.85287226178,3,"(('bin_equal_width_5', 'bedrooms'), ('bin_equal_width_2', 'yr_built'), ('zscore_filter_3', 'yr_renovated'))",13
"(75431.101, 75606.293]",75469.36164858258,75588.94563981518,3,"(('bin_equal_width_2', 'floors'), ('zscore_filter_3', 'sqft_above'), ('bin_equal_width_2', 'yr_built'))",7
"(75606.293, 75781.485]",75624.41682379134,75779.34054866027,3,"(('zscore_clip_3', 'bathrooms'), ('bin_equal_width_2', 'yr_built'), ('zscore_filter_3', 'yr_renovated'))",14
"(75781.485, 75956.677]",75790.75550032628,75918.15936220437,3,"(('zscore_filter_3', 'bathrooms'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_5', 'grade'))",15
"(75956.677, 76131.87]",75989.10515492037,76125.89429439837,3,"(('bin_equal_width_10', 'bathrooms'), ('bin_equal_width_2', 'floors'), ('zscore_filter_3', 'yr_renovated'))",17
"(76131.87, 76307.062]",76153.22399385273,76301.11996813235,3,"(('norm_log', 'bedrooms'), ('bin_equal_width_2', 'yr_built'), ('zscore_filter_3', 'yr_renovated'))",17
"(76307.062, 76482.254]",76360.44939539561,76475.56849658616,3,"(('zscore_clip_3', 'bathrooms'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",14
"(76482.254, 76657.446]",76514.41977368323,76656.1031526376,3,"(('norm_log', 'bathrooms'), ('bin_equal_width_2', 'yr_built'), ('zscore_filter_3', 'yr_renovated'))",15
"(76657.446, 76832.638]",76664.76507474872,76825.29815004952,3,"(('zscore_clip_3', 'bathrooms'), ('bin_equal_width_10', 'bathrooms'), ('IQR', 'bathrooms'))",21
"(76832.638, 77007.83]",76863.79784534195,76988.52371205215,3,"(('winsorize', 'bathrooms'), ('bin_equal_width_2', 'yr_built'), ('zscore_filter_3', 'yr_renovated'))",14
"(77007.83, 77183.022]",77036.07154211895,77182.06508271024,2,"(('bin_equal_width_5', 'grade'), ('zscore_filter_3', 'yr_renovated'))",37
"(77183.022, 77358.214]",77197.42756916583,77346.7402108144,3,"(('bin_equal_width_2', 'bathrooms'), ('bin_equal_width_5', 'grade'), ('zscore_filter_3', 'yr_renovated'))",26
"(77358.214, 77533.406]",77364.5651976394,77515.9056802194,2,"(('bin_equal_width_2', 'yr_built'), ('zscore_filter_3', 'yr_renovated'))",26
"(77533.406, 77708.599]",77535.40249276289,77704.07664176449,3,"(('bin_equal_width_5', 'bathrooms'), ('bin_equal_width_2', 'yr_built'), ('zscore_filter_3', 'yr_renovated'))",29
"(77708.599, 77883.791]",77733.5784893576,77859.84842466004,3,"(('norm_log', 'bathrooms'), ('bin_equal_width_5', 'grade'), ('bin_equal_width_2', 'yr_built'))",7
"(77883.791, 78058.983]",77903.72282551332,78054.12423409824,3,"(('bin_equal_width_10', 'bathrooms'), ('bin_equal_width_2', 'yr_built'), ('zscore_filter_3', 'yr_renovated'))",13
"(78058.983, 78234.175]",78070.54356563464,78223.9419208316,3,"(('bin_equal_width_2', 'bathrooms'), ('bin_equal_width_5', 'grade'), ('bin_equal_width_2', 'yr_built'))",12
"(78234.175, 78409.367]",78239.98014139163,78409.16847362145,3,"(('bin_equal_width_5', 'bathrooms'), ('bin_equal_width_5', 'grade'), ('bin_equal_width_2', 'yr_built'))",20
"(78409.367, 78584.559]",78418.24434261012,78581.2808370758,2,"(('bin_equal_width_5', 'grade'), ('bin_equal_width_2', 'yr_built'))",36
"(78584.559, 78759.751]",78594.41811628996,78753.49650397104,3,"(('zscore_clip_3', 'bathrooms'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_5', 'grade'))",10
"(78759.751, 78934.943]",78780.77593768208,78860.80962564869,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_5', 'grade'), ('winsorize', 'sqft_basement'))",9
"(78934.943, 79110.136]",78941.64967261562,79108.96334586477,3,"(('bin_equal_width_10', 'bathrooms'), ('bin_equal_width_5', 'grade'), ('bin_equal_width_2', 'yr_built'))",7
"(79110.136, 79285.328]",79113.09565936636,79273.82572880521,3,"(('norm_log', 'bathrooms'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",5
"(79285.328, 79460.52]",79294.65007452408,79428.41938266922,3,"(('bin_equal_width_2', 'bedrooms'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",8
"(79460.52, 79635.712]",79490.63065551905,79632.58289352022,3,"(('bin_equal_width_2', 'bathrooms'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_5', 'grade'))",7
"(79635.712, 79810.904]",79667.10877395583,79770.58169524622,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_5', 'grade'), ('bin_equal_width_10', 'sqft_above'))",4
"(79810.904, 79986.096]",79842.83905634459,79985.69337223665,3,"(('winsorize', 'bathrooms'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_5', 'grade'))",6
"(79986.096, 80161.288]",80000.14833678136,80149.6786631041,3,"(('bin_equal_width_5', 'bedrooms'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",12
"(80161.288, 80336.48]",80232.60942489398,80327.93821864465,3,"(('winsorize', 'bathrooms'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",9
"(80336.48, 80511.672]",80349.0101437203,80491.41835395344,2,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_5', 'grade'))",30
"(80511.672, 80686.865]",80544.84727417935,80682.35071375735,3,"(('zscore_filter_3', 'bedrooms'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",12
"(80686.865, 80862.057]",80703.45158706733,80817.39634729618,3,"(('bin_equal_width_2', 'bathrooms'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",7
"(80862.057, 81037.249]",80929.44477273131,80962.49964039015,3,"(('norm_log', 'bedrooms'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",2
"(81037.249, 81212.441]",81073.56215460045,81191.50509725095,3,"(('bin_equal_width_10', 'bathrooms'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",5
"(81212.441, 81387.633]",81214.62432305832,81328.70846833901,3,"(('bin_equal_width_10', 'bathrooms'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_5', 'grade'))",6
"(81387.633, 81562.825]",81422.49086614302,81475.78005977288,3,"(('bin_equal_width_2', 'floors'), ('zscore_filter_3', 'sqft_lot'), ('bin_equal_width_2', 'yr_built'))",2
"(81562.825, 81738.017]",81578.97086416052,81698.16714959635,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_5', 'grade'), ('bin_equal_width_10', 'yr_built'))",8
"(81738.017, 81913.209]",81748.85509329135,81892.1549543143,3,"(('zscore_clip_3', 'condition'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",5
"(81913.209, 82088.402]",81922.25516859622,82024.88925620905,3,"(('drop_duplicates', 'bathrooms'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",8
"(82088.402, 82263.594]",82089.70601713283,82169.709595113,2,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",28
"(82263.594, 82438.786]",82265.52324599632,82378.71240509364,3,"(('bin_equal_width_5', 'bathrooms'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",6
"(82438.786, 82613.978]",82455.35576902232,82493.60452437754,3,"(('bin_equal_width_2', 'floors'), ('norm_log', 'grade'), ('bin_equal_width_2', 'yr_built'))",2
"(82613.978, 82789.17]",82633.67196417191,82784.60536080538,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'view'), ('bin_equal_width_2', 'yr_built'))",3
"(82964.362, 83139.554]",82976.94048237374,83136.39426044672,3,"(('bin_equal_width_2', 'floors'), ('norm_log', 'yr_built'), ('bin_equal_width_2', 'yr_built'))",2
"(86293.012, 86468.204]",86346.23884543963,86346.23884543963,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_5', 'grade'), ('zscore_filter_3', 'yr_renovated'))",1
"(86818.589, 86993.781]",86844.32163622777,86844.32163622777,3,"(('bin_equal_width_5', 'grade'), ('bin_equal_width_2', 'yr_built'), ('zscore_filter_3', 'yr_renovated'))",1
"(91198.392, 91373.584]",91222.98011952837,91222.98011952837,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'), ('zscore_filter_3', 'yr_renovated'))",1
"(92074.352, 92249.544]",92140.02053533758,92140.02053533758,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_5', 'grade'), ('bin_equal_width_2', 'yr_built'))",1
