bucket_range,min_ate_in_bin,max_ate_in_bin,min_length,best_sequence,count
"(67024.246, 67195.587]",67024.98728359677,67194.56689421274,2,"(('bin_equal_width_2', 'floors'), ('zscore_clip_3', 'bathrooms'))",957
"(67195.587, 67366.928]",67196.23810540326,67366.68438577838,2,"(('bin_equal_frequency_2', 'grade'), ('bin_equal_width_2', 'yr_built'))",795
"(67366.928, 67538.269]",67367.067092799,67538.08456565253,2,"(('bin_equal_frequency_2', 'sqft_above'), ('bin_equal_width_5', 'grade'))",740
"(67538.269, 67709.61]",67538.92938561179,67709.56986741733,2,"(('bin_equal_frequency_2', 'sqft_living'), ('bin_equal_width_5', 'grade'))",814
"(67709.61, 67880.951]",67709.78626284655,67880.52620936371,2,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'sqft_living15'))",768
"(67880.951, 68052.292]",67881.04867620103,68052.13601551478,2,"(('bin_equal_width_2', 'floors'), ('norm_log', 'sqft_basement'))",627
"(68052.292, 68223.633]",68052.34035925195,68223.03042597917,2,"(('bin_equal_frequency_10', 'sqft_above'), ('bin_equal_width_5', 'sqft_basement'))",551
"(68223.633, 68394.974]",68223.88033307262,68394.66079159942,2,"(('bin_equal_width_2', 'bathrooms'), ('bin_equal_width_2', 'floors'))",601
"(68394.974, 68566.314]",68396.69663110934,68566.30206087104,2,"(('bin_equal_frequency_2', 'condition'), ('bin_equal_width_2', 'yr_built'))",600
"(68566.314, 68737.655]",68567.08142688719,68737.32927315764,2,"(('bin_equal_width_2', 'bathrooms'), ('bin_equal_width_2', 'yr_built'))",624
"(68737.655, 68908.996]",68737.67693241406,68908.81478659902,2,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_5', 'bathrooms'))",519
"(68908.996, 69080.337]",68909.67206621915,69079.85026417114,2,"(('bin_equal_frequency_2', 'condition'), ('bin_equal_width_2', 'floors'))",631
"(69080.337, 69251.678]",69081.12530332804,69251.11182168126,1,"(('bin_equal_width_2', 'yr_built'),)",913
"(69251.678, 69423.019]",69251.78711209726,69422.79137161036,2,"(('bin_equal_frequency_5', 'sqft_living15'), ('bin_equal_width_5', 'grade'))",768
"(69423.019, 69594.36]",69423.55895904638,69594.08866231889,1,"(('bin_equal_width_2', 'floors'),)",782
"(69594.36, 69765.701]",69594.62111513596,69765.46873085201,2,"(('bin_equal_frequency_2', 'bathrooms'), ('bin_equal_width_5', 'grade'))",528
"(69765.701, 69937.042]",69765.76958895207,69935.80860864418,2,"(('bin_equal_frequency_10', 'sqft_lot'), ('bin_equal_width_5', 'grade'))",499
"(69937.042, 70108.383]",69937.24609225709,70107.22476335149,2,"(('bin_equal_frequency_10', 'sqft_living15'), ('bin_equal_width_5', 'grade'))",337
"(70108.383, 70279.723]",70108.60228929389,70279.14035881683,2,"(('bin_equal_width_5', 'grade'), ('zscore_clip_3', 'view'))",226
"(70279.723, 70451.064]",70279.75739409588,70450.82966380683,2,"(('bin_equal_frequency_2', 'grade'), ('bin_equal_width_2', 'floors'))",418
"(70451.064, 70622.405]",70451.2340792343,70619.5554742245,2,"(('bin_equal_width_5', 'grade'), ('norm_log', 'floors'))",406
"(70622.405, 70793.746]",70625.18237109855,70792.81248111976,2,"(('bin_equal_width_5', 'grade'), ('bin_equal_width_5', 'yr_built'))",260
"(70793.746, 70965.087]",70793.84295028634,70964.98528139666,2,"(('bin_equal_frequency_2', 'condition'), ('bin_equal_width_5', 'grade'))",315
"(70965.087, 71136.428]",70965.15506503452,71135.93792370614,2,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_10', 'yr_built'))",339
"(71136.428, 71307.769]",71136.57556303311,71306.78134514019,1,"(('bin_equal_width_5', 'grade'),)",500
"(71307.769, 71479.11]",71308.83761386108,71478.99037813675,2,"(('bin_equal_width_2', 'sqft_above'), ('bin_equal_width_5', 'grade'))",492
"(71479.11, 71650.451]",71479.28624324035,71647.28397122677,2,"(('bin_equal_width_5', 'grade'), ('bin_equal_width_5', 'sqft_living'))",263
"(71650.451, 71821.792]",71650.6433109073,71820.85312891752,2,"(('bin_equal_width_2', 'sqft_lot'), ('bin_equal_width_5', 'grade'))",182
"(71821.792, 71993.133]",71823.9475902943,71993.13157815207,2,"(('bin_equal_width_2', 'view'), ('bin_equal_width_5', 'grade'))",203
"(71993.133, 72164.473]",71993.14348110463,72162.9423339903,3,"(('bin_equal_frequency_2', 'bathrooms'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",105
"(72164.473, 72335.814]",72169.91395454295,72332.59007191937,2,"(('IQR', 'sqft_above'), ('bin_equal_width_5', 'grade'))",104
"(72335.814, 72507.155]",72336.35658492241,72496.55831938796,2,"(('bin_equal_width_2', 'bathrooms'), ('bin_equal_width_5', 'grade'))",95
"(72507.155, 72678.496]",72510.52543990873,72675.8885244152,3,"(('bin_equal_frequency_2', 'condition'), ('bin_equal_width_5', 'grade'), ('bin_equal_width_10', 'bathrooms'))",41
"(72678.496, 72849.837]",72689.84730574023,72844.76482877322,3,"(('bin_equal_frequency_2', 'sqft_above'), ('bin_equal_width_2', 'yr_built'), ('bin_equal_width_5', 'sqft_basement'))",33
"(72849.837, 73021.178]",72861.87377026211,73020.92476446088,2,"(('bin_equal_width_5', 'grade'), ('bin_equal_width_10', 'bathrooms'))",43
"(73021.178, 73192.519]",73035.25289526151,73172.87284249277,3,"(('bin_equal_frequency_2', 'sqft_above'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",29
"(73192.519, 73363.86]",73198.47042281844,73345.92943633371,3,"(('bin_equal_frequency_2', 'sqft_living15'), ('bin_equal_width_2', 'floors'), ('zscore_filter_3', 'yr_renovated'))",23
"(73363.86, 73535.201]",73369.99260510132,73520.96198480576,3,"(('bin_equal_frequency_2', 'sqft_living'), ('bin_equal_width_2', 'yr_built'), ('zscore_filter_3', 'yr_renovated'))",18
"(73535.201, 73706.542]",73558.43243096583,73701.9305660557,3,"(('bin_equal_frequency_10', 'sqft_living15'), ('bin_equal_width_2', 'floors'), ('zscore_filter_3', 'yr_renovated'))",15
"(73706.542, 73877.882]",73707.82269374665,73876.42918641737,3,"(('bin_equal_frequency_2', 'bathrooms'), ('bin_equal_width_2', 'yr_built'), ('zscore_filter_3', 'yr_renovated'))",25
"(73877.882, 74049.223]",73879.16991645284,74036.05948857404,3,"(('bin_equal_width_2', 'bedrooms'), ('bin_equal_width_5', 'grade'), ('zscore_filter_3', 'yr_renovated'))",11
"(74049.223, 74220.564]",74066.7553937789,74198.23919104971,3,"(('bin_equal_frequency_2', 'sqft_living'), ('bin_equal_width_5', 'grade'), ('zscore_filter_3', 'yr_renovated'))",12
"(74220.564, 74391.905]",74221.08879733272,74387.51718791563,3,"(('bin_equal_frequency_2', 'condition'), ('bin_equal_width_2', 'floors'), ('zscore_filter_3', 'yr_renovated'))",20
"(74391.905, 74563.246]",74392.84325322136,74555.80563418753,3,"(('bin_equal_frequency_2', 'bathrooms'), ('bin_equal_width_2', 'yr_built'), ('bin_equal_width_5', 'grade'))",22
"(74563.246, 74734.587]",74567.02750962263,74728.2357275933,3,"(('bin_equal_frequency_2', 'sqft_above'), ('bin_equal_width_2', 'sqft_living'), ('bin_equal_width_5', 'grade'))",18
"(74734.587, 74905.928]",74735.53734322183,74903.92896105908,3,"(('bin_equal_frequency_2', 'sqft_living'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",27
"(74905.928, 75077.269]",74907.30410923436,75073.69411784795,2,"(('bin_equal_width_2', 'floors'), ('zscore_filter_3', 'yr_renovated'))",52
"(75077.269, 75248.61]",75082.02154764067,75247.80101070157,3,"(('bin_equal_frequency_5', 'sqft_lot'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",22
"(75248.61, 75419.951]",75249.7896687095,75413.85092790797,3,"(('bin_equal_frequency_5', 'sqft_living'), ('bin_equal_frequency_10', 'sqft_above'), ('bin_equal_width_5', 'grade'))",12
"(75419.951, 75591.292]",75469.360328082,75588.94737982377,3,"(('bin_equal_frequency_5', 'sqft_above'), ('bin_equal_width_2', 'sqft_living'), ('bin_equal_width_5', 'grade'))",7
"(75591.292, 75762.632]",75624.36481576785,75759.1624917686,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'), ('winsorize', 'sqft_above'))",16
"(75762.632, 75933.973]",75779.27764460421,75918.15120749362,3,"(('bin_equal_frequency_2', 'sqft_living15'), ('bin_equal_width_2', 'yr_built'), ('zscore_filter_3', 'yr_renovated'))",19
"(75933.973, 76105.314]",75989.10019516014,76101.58785310388,3,"(('bin_equal_frequency_10', 'sqft_living15'), ('bin_equal_width_2', 'yr_built'), ('zscore_filter_3', 'yr_renovated'))",15
"(76105.314, 76276.655]",76107.29534895346,76268.08240855485,3,"(('bin_equal_frequency_2', 'sqft_living15'), ('bin_equal_width_2', 'yr_built'), ('bin_equal_width_5', 'grade'))",20
"(76276.655, 76447.996]",76281.28310456069,76447.12829906575,3,"(('bin_equal_frequency_5', 'sqft_living15'), ('bin_equal_width_2', 'yr_built'), ('bin_equal_width_5', 'grade'))",19
"(76447.996, 76619.337]",76450.83949194348,76616.97264047852,3,"(('bin_equal_frequency_2', 'condition'), ('bin_equal_width_2', 'yr_built'), ('zscore_filter_3', 'yr_renovated'))",23
"(76619.337, 76790.678]",76619.98872792907,76770.85707032774,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_5', 'grade'), ('zscore_filter_3', 'sqft_above'))",26
"(76790.678, 76962.019]",76795.91258380376,76954.92793018976,3,"(('bin_equal_frequency_2', 'condition'), ('bin_equal_width_5', 'grade'), ('zscore_filter_3', 'yr_renovated'))",15
"(76962.019, 77133.36]",76969.64414786233,77124.33140477352,3,"(('bin_equal_frequency_2', 'bathrooms'), ('bin_equal_width_5', 'grade'), ('zscore_filter_3', 'yr_renovated'))",13
"(77133.36, 77304.701]",77139.84507430182,77299.80754384957,2,"(('bin_equal_width_5', 'grade'), ('zscore_filter_3', 'yr_renovated'))",51
"(77304.701, 77476.041]",77311.58970242203,77464.61946036282,2,"(('bin_equal_width_2', 'yr_built'), ('zscore_filter_3', 'yr_renovated'))",45
"(77476.041, 77647.382]",77478.93730651529,77644.80209224485,3,"(('bin_equal_frequency_5', 'sqft_above'), ('bin_equal_width_5', 'grade'), ('bin_equal_width_5', 'sqft_basement'))",31
"(77647.382, 77818.723]",77650.25213284197,77781.95377768844,3,"(('bin_equal_frequency_2', 'condition'), ('bin_equal_width_2', 'yr_built'), ('bin_equal_width_5', 'grade'))",16
"(77818.723, 77990.064]",77821.40132793412,77974.27378416061,3,"(('bin_equal_frequency_5', 'sqft_living'), ('bin_equal_width_2', 'sqft_above'), ('bin_equal_width_5', 'grade'))",10
"(77990.064, 78161.405]",78000.4169079496,78159.45507262368,3,"(('bin_equal_frequency_2', 'sqft_above'), ('bin_equal_width_5', 'grade'), ('bin_equal_width_5', 'sqft_basement'))",12
"(78161.405, 78332.746]",78166.76901155291,78321.21766832843,3,"(('bin_equal_frequency_2', 'sqft_living'), ('bin_equal_width_2', 'sqft_above'), ('bin_equal_width_5', 'grade'))",13
"(78332.746, 78504.087]",78350.33315817371,78500.69788576709,2,"(('bin_equal_width_2', 'yr_built'), ('bin_equal_width_5', 'grade'))",38
"(78504.087, 78675.428]",78505.194086832,78649.43568883708,3,"(('bin_equal_frequency_10', 'sqft_living15'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",11
"(78675.428, 78846.769]",78675.49660674669,78839.59892636072,3,"(('bin_equal_frequency_5', 'sqft_above'), ('bin_equal_frequency_5', 'sqft_living'), ('bin_equal_width_5', 'grade'))",13
"(78846.769, 79018.11]",78852.75432738103,79012.68156690989,3,"(('bin_equal_frequency_2', 'sqft_above'), ('bin_equal_frequency_10', 'sqft_living'), ('bin_equal_width_5', 'grade'))",5
"(79018.11, 79189.45]",79033.31667083688,79178.21352024935,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'), ('zscore_clip_3', 'bedrooms'))",7
"(79189.45, 79360.791]",79237.56362203881,79348.16042411141,3,"(('bin_equal_frequency_2', 'sqft_above'), ('bin_equal_width_2', 'sqft_basement'), ('bin_equal_width_5', 'grade'))",8
"(79360.791, 79532.132]",79382.54485644586,79520.7904942222,3,"(('bin_equal_frequency_5', 'sqft_above'), ('bin_equal_width_2', 'sqft_basement'), ('bin_equal_width_5', 'grade'))",6
"(79532.132, 79703.473]",79575.67142925411,79683.33040797338,3,"(('bin_equal_frequency_2', 'condition'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_5', 'grade'))",6
"(79703.473, 79874.814]",79729.93395561259,79844.62166218832,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_5', 'grade'), ('bin_equal_width_10', 'sqft_lot15'))",4
"(79874.814, 80046.155]",79915.91328479722,80039.29175503552,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'sqft_living15'), ('bin_equal_width_2', 'yr_built'))",7
"(80046.155, 80217.496]",80066.72174670547,80149.71939225122,3,"(('bin_equal_frequency_2', 'sqft_above'), ('bin_equal_frequency_2', 'sqft_living'), ('bin_equal_width_5', 'grade'))",7
"(80217.496, 80388.837]",80232.59646682814,80356.36119090766,2,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_5', 'grade'))",28
"(80388.837, 80560.178]",80399.14016767032,80553.98298523575,3,"(('bin_equal_frequency_2', 'sqft_above'), ('bin_equal_width_5', 'grade'), ('norm_log', 'sqft_living'))",12
"(80560.178, 80731.519]",80563.64115564991,80713.4574833276,3,"(('bin_equal_frequency_2', 'condition'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",12
"(80731.519, 80902.86]",80754.7946437368,80817.28132282675,3,"(('bin_equal_width_2', 'bathrooms'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",5
"(80902.86, 81074.2]",80929.3759241309,81073.64580640628,3,"(('bin_equal_frequency_2', 'grade'), ('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",3
"(81074.2, 81245.541]",81076.4243994829,81214.6593946775,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'), ('bin_equal_width_5', 'sqft_basement'))",5
"(81245.541, 81416.882]",81269.2639484629,81328.67899179144,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'sqft_basement'), ('bin_equal_width_2', 'yr_built'))",5
"(81416.882, 81588.223]",81422.36583593674,81578.9706412775,3,"(('bin_equal_frequency_10', 'sqft_above'), ('bin_equal_width_5', 'grade'), ('norm_log', 'sqft_living'))",3
"(81588.223, 81759.564]",81589.52207211684,81748.85620695737,3,"(('bin_equal_frequency_2', 'sqft_living'), ('bin_equal_frequency_5', 'sqft_above'), ('bin_equal_width_5', 'grade'))",8
"(81759.564, 81930.905]",81829.77570320375,81922.24237797968,3,"(('bin_equal_frequency_10', 'sqft_above'), ('bin_equal_width_2', 'sqft_basement'), ('bin_equal_width_5', 'grade'))",5
"(81930.905, 82102.246]",81945.98083203193,82101.14408361039,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'sqft_lot15'), ('bin_equal_width_2', 'yr_built'))",10
"(82102.246, 82273.587]",82104.33087599103,82266.68916187214,2,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'))",25
"(82273.587, 82444.928]",82297.09889592556,82378.60805584001,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'), ('bin_equal_width_5', 'bathrooms'))",4
"(82444.928, 82616.269]",82455.36705950752,82493.50606146757,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'), ('bin_equal_width_10', 'sqft_basement'))",2
"(82616.269, 82787.609]",82633.75981803797,82784.58155377326,3,"(('bin_equal_frequency_5', 'sqft_above'), ('bin_equal_width_5', 'grade'), ('zscore_clip_3', 'sqft_living'))",3
"(82958.95, 83130.291]",82976.99367086915,82976.99367086915,3,"(('bin_equal_width_2', 'floors'), ('norm_log', 'yr_built'), ('bin_equal_width_2', 'yr_built'))",1
"(83130.291, 83301.632]",83136.34521576948,83136.34521576948,3,"(('bin_equal_width_2', 'sqft_basement'), ('bin_equal_width_5', 'grade'), ('zscore_clip_3', 'sqft_above'))",1
"(86214.428, 86385.768]",86346.31633815914,86346.31633815914,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_5', 'grade'), ('zscore_filter_3', 'yr_renovated'))",1
"(86728.45, 86899.791]",86844.31749507703,86844.31749507703,3,"(('bin_equal_width_2', 'yr_built'), ('bin_equal_width_5', 'grade'), ('zscore_filter_3', 'yr_renovated'))",1
"(91183.314, 91354.655]",91222.93369303609,91222.93369303609,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'), ('zscore_filter_3', 'yr_renovated'))",1
"(92040.018, 92211.359]",92140.09174453077,92140.09174453077,3,"(('bin_equal_width_2', 'floors'), ('bin_equal_width_2', 'yr_built'), ('bin_equal_width_5', 'grade'))",1
